,timestamp,distance_tracker,distance_wheelchair_FT,distance_wheelchair_v5,distance_drone_FT,distance_drone_v5,distance_range
304,7.1635,1.0725,,,0.9742,1.1292,0.9796
305,7.1735,1.0607,,,0.9742,1.1292,0.9796
306,7.1835,1.0607,,,0.9742,1.1292,0.9796
307,7.1935,1.0607,,,0.9648,1.0571,0.9796
308,7.2035,1.049,,,0.9648,1.0571,0.9796
309,7.2135,1.049,,,0.9648,1.0571,0.9796
310,7.2235,1.049,,,0.9542,0.9664,0.9796
311,7.2335,1.0375,,,0.9542,0.9664,0.9154
312,7.2435,1.0375,,,0.9542,0.9664,0.9154
313,7.2535,1.0375,,,0.9542,0.9664,0.9154
314,7.2635,1.0375,,,0.9383,0.918,0.9154
315,7.2735,1.0261,,,0.9383,0.918,0.9154
316,7.2835,1.0261,,,0.9383,0.918,0.9154
317,7.2935,1.0261,,,0.914,0.9064,0.9154
318,7.3035,1.0151,,,0.914,0.9064,0.9154
319,7.3135,1.0151,,,0.914,0.9064,0.9154
320,7.3235,1.0151,,,0.8914,0.9034,0.9154
321,7.3335,1.0151,,,0.8914,0.9034,0.9154
322,7.3435,1.0041,,,0.8914,0.9034,0.9154
323,7.3535,1.0041,,,0.8914,0.9034,0.8646
324,7.3635,1.0041,,,0.8793,0.9,0.8646
325,7.3735,0.9932,,,0.8793,0.9,0.8646
326,7.3835,0.9932,,,0.8793,0.9,0.8646
327,7.3935,0.9932,,,0.8681,0.9121,0.8646
328,7.4035,0.9825,,,0.8681,0.9121,0.8646
329,7.4135,0.9825,,,0.8681,0.9121,0.8646
330,7.4235,0.9825,,,0.8397,0.8987,0.8646
331,7.4335,0.9721,,,0.8397,0.8987,0.8646
332,7.4435,0.9721,,,0.8397,0.8987,0.8646
333,7.4535,0.9721,,,0.8397,0.8987,0.8646
334,7.4635,0.9721,,,0.8077,0.9021,0.8102
335,7.4735,0.9616,,,0.8077,0.9021,0.8102
336,7.4835,0.9616,,,0.8077,0.9021,0.8102
337,7.4935,0.9616,,,0.7907,0.8925,0.8102
338,7.5035,0.9514,,,0.7907,0.8925,0.8102
339,7.5135,0.9514,,,0.7907,0.8925,0.8102
340,7.5235,0.9514,,,0.7907,0.8925,0.8102
341,7.5335,0.9415,,,0.7626,0.8966,0.8102
342,7.5435,0.9415,,,0.7626,0.8966,0.8102
343,7.5535,0.9415,,,0.7345,0.8858,0.8102
344,7.5635,0.9415,,,0.7345,0.8858,0.8102
345,7.5735,0.9316,,,0.7345,0.8858,0.8102
346,7.5835,0.9316,,,0.7345,0.8858,0.8102
347,7.5935,0.9316,,,0.7205,0.7929,0.778
348,7.6035,0.9221,,,0.7205,0.7929,0.778
349,7.6135,0.9221,,,0.7205,0.7929,0.778
350,7.6235,0.9221,,,0.7076,0.7752,0.778
351,7.6335,0.9127,,,0.7076,0.7752,0.778
352,7.6435,0.9127,,,0.7076,0.7752,0.778
353,7.6535,0.9127,,,0.7076,0.7752,0.778
354,7.6635,0.9127,,,0.6874,0.7449,0.778
355,7.6735,0.9035,,,0.6874,0.7449,0.778
356,7.6835,0.9035,,,0.6874,0.7449,0.778
357,7.6935,0.9035,,,0.6634,0.7255,0.7588
358,7.7035,0.8946,,,0.6634,0.7255,0.7588
359,7.7135,0.8946,,,0.6634,0.7255,0.7588
360,7.7235,0.8946,,,0.6378,0.7164,0.7588
361,7.7335,0.8858,,,0.6378,0.7164,0.7588
362,7.7435,0.8858,,,0.6378,0.7164,0.7588
363,7.7535,0.8858,,,0.6378,0.7164,0.7588
364,7.7635,0.8858,,,0.6123,0.5888,0.7588
365,7.7735,0.8772,,,0.6123,0.5888,0.7588
366,7.7835,0.8772,,,0.6123,0.5888,0.7588
367,7.7935,0.8772,,,0.5868,,0.7588
368,7.8035,0.8689,,,0.5868,,0.7588
369,7.8135,0.8689,,,0.5868,,0.7588
370,7.8235,0.8689,,,0.5868,,0.7588
